DFT, Frequency Response Magnitude
Numpoints, 65536
SamplingRate(Hz), 96000.000000
Frequency(Hz), Magnitude(dB)
28760.010, 61.7626
28760.742, 60.8652
28761.475, 57.5870
28762.207, 50.3580
28762.939, 60.6710
28763.672, 62.1529
28764.404, 55.6753
28765.137, 50.3810
28765.869, 43.9306
28766.602, 57.7135
28767.334, 57.1664
28768.066, 55.3225
28768.799, 57.6740
28769.531, 57.4046
28770.264, 53.0173
28770.996, 61.3529
28771.729, 61.0526
28772.461, 45.7389
28773.193, 58.5712
28773.926, 57.4082
28774.658, 59.2953
28775.391, 53.8729
28776.123, 54.6020
28776.855, 60.7345
28777.588, 62.5233
28778.320, 61.8900
28779.053, 60.7614
28779.785, 48.2676
28780.518, 58.9913
28781.250, 48.7227
28781.982, 61.4033
28782.715, 58.4411
28783.447, 60.8593
28784.180, 56.0716
28784.912, 56.5617
28785.645, 48.5832
28786.377, 55.2486
28787.109, 44.6737
28787.842, 58.4344
28788.574, 43.9132
28789.307, 56.0021
28790.039, 53.0330
28790.771, 63.2015
28791.504, 52.3965
28792.236, 53.8342
28792.969, 59.7733
28793.701, 59.5611
28794.434, 61.3815
28795.166, 57.8371
28795.898, 54.2194
28796.631, 46.3216
28797.363, 58.3016
28798.096, 55.4570
28798.828, 62.7189
28799.561, 57.6412
28800.293, 60.6908
28801.025, 57.6874
28801.758, 56.2437
28802.490, 54.2584
28803.223, 61.6189
28803.955, 59.9558
28804.688, 59.0073
28805.420, 61.4891
28806.152, 61.6423
28806.885, 59.9544
28807.617, 58.9012
28808.350, 60.0779
28809.082, 61.7568
28809.814, 59.0840
28810.547, 46.1082
28811.279, 60.5724
28812.012, 59.8567
28812.744, 48.4888
28813.477, 56.9624
28814.209, 53.4638
28814.941, 52.8850
28815.674, 62.8134
28816.406, 56.6095
28817.139, 61.4398
28817.871, 51.5918
28818.604, 36.6104
28819.336, 57.0338
28820.068, 54.7262
28820.801, 58.0279
28821.533, 55.1476
28822.266, 51.9305
28822.998, 56.1919
28823.730, 53.2986
28824.463, 46.7463
28825.195, 60.5581
28825.928, 57.3005
28826.660, 62.5747
28827.393, 55.7512
28828.125, 59.5786
28828.857, 58.6137
28829.590, 56.4714
28830.322, 39.4281
28831.055, 53.9819
28831.787, 62.9667
28832.520, 50.7673
28833.252, 55.4276
28833.984, 40.8861
28834.717, 55.9953
28835.449, 55.4013
28836.182, 58.9707
28836.914, 62.1811
28837.646, 59.7331
28838.379, 53.0423
28839.111, 55.9535
28839.844, 48.9453
28840.576, 53.8279
28841.309, 60.5229
28842.041, 52.4099
28842.773, 58.6831
28843.506, 56.0541
28844.238, 49.1082
28844.971, 62.1822
28845.703, 52.4144
28846.436, 54.8379
28847.168, 58.9582
28847.900, 46.8071
28848.633, 47.8268
28849.365, 63.7784
28850.098, 55.6681
28850.830, 50.7586
28851.563, 58.4611
28852.295, 51.7820
28853.027, 56.7277
28853.760, 60.5847
28854.492, 56.1497
28855.225, 51.7003
28855.957, 60.9456
28856.689, 56.9109
28857.422, 50.2561
28858.154, 56.9228
28858.887, 59.9339
28859.619, 62.7584
28860.352, 48.8911
28861.084, 60.1504
28861.816, 60.4811
28862.549, 53.2499
28863.281, 62.3868
28864.014, 57.9870
28864.746, 61.0899
28865.479, 61.4132
28866.211, 58.6989
28866.943, 57.6277
28867.676, 57.0872
28868.408, 55.8643
28869.141, 54.1388
28869.873, 56.9643
28870.605, 59.5758
28871.338, 57.7246
28872.070, 51.6787
28872.803, 59.8003
28873.535, 58.2280
28874.268, 51.5985
28875.000, 57.4558
28875.732, 59.5189
28876.465, 62.2417
28877.197, 59.9696
28877.930, 58.1581
28878.662, 58.5085
28879.395, 60.7946
28880.127, 60.5953
28880.859, 57.6990
28881.592, 52.7276
28882.324, 57.3426
28883.057, 61.6707
28883.789, 62.0683
28884.521, 50.3878
28885.254, 53.0384
28885.986, 57.9138
28886.719, 54.1531
28887.451, 53.6873
28888.184, 53.4368
28888.916, 59.4518
28889.648, 61.6768
28890.381, 49.8679
28891.113, 57.2774
28891.846, 57.1827
28892.578, 57.2412
28893.311, 60.9194
28894.043, 53.4282
28894.775, 55.5604
28895.508, 57.1310
28896.240, 61.9421
28896.973, 54.6242
28897.705, 48.7402
28898.438, 59.9027
28899.170, 59.1235
28899.902, 59.4091
28900.635, 54.4112
28901.367, 55.5374
28902.100, 61.6996
28902.832, 61.1708
28903.564, 56.4444
28904.297, 59.7773
28905.029, 54.0762
28905.762, 55.6445
28906.494, 29.7156
28907.227, 56.9889
28907.959, 58.1216
28908.691, 54.1202
28909.424, 63.2178
28910.156, 58.5028
28910.889, 58.3174
28911.621, 57.6754
28912.354, 49.3732
28913.086, 58.3033
28913.818, 52.4969
28914.551, 60.1623
28915.283, 55.1989
28916.016, 46.9754
28916.748, 42.0630
28917.480, 55.3738
28918.213, 61.2134
28918.945, 60.5969
28919.678, 60.0473
28920.410, 52.4049
28921.143, 57.5348
28921.875, 52.4765
28922.607, 46.9451
28923.340, 50.8603
28924.072, 60.2901
28924.805, 45.8862
28925.537, 54.3683
28926.270, 60.8694
28927.002, 58.0398
28927.734, 55.8189
28928.467, 63.2478
28929.199, 59.2999
28929.932, 58.8304
28930.664, 60.4794
28931.396, 54.9724
28932.129, 53.3264
28932.861, 61.0235
28933.594, 54.6910
28934.326, 53.0823
28935.059, 35.8284
28935.791, 59.4208
28936.523, 62.0824
28937.256, 52.4478
28937.988, 55.9108
28938.721, 52.7589
28939.453, 50.9155
28940.186, 57.9565
28940.918, 46.8071
28941.650, 58.4893
28942.383, 59.1212
28943.115, 60.8789
28943.848, 48.4909
28944.580, 43.5097
28945.313, 57.6368
28946.045, 51.0554
28946.777, 52.9590
28947.510, 63.3573
28948.242, 59.8124
28948.975, 60.8314
28949.707, 59.1274
28950.439, 59.7956
28951.172, 59.7989
28951.904, 23.3405
28952.637, 48.6003
28953.369, 54.7712
28954.102, 47.9789
28954.834, 48.3656
28955.566, 38.3200
28956.299, 61.6100
28957.031, 64.2363
28957.764, 64.2385
28958.496, 60.6018
28959.229, 62.5071
28959.961, 59.2589
28960.693, 52.2112
28961.426, 51.8619
28962.158, 57.8848
28962.891, 60.6359
28963.623, 55.6004
28964.355, 62.8737
28965.088, 54.3965
28965.820, 61.1036
28966.553, 56.1486
28967.285, 52.1475
28968.018, 60.1908
28968.750, 63.1564
28969.482, 44.8003
28970.215, 59.8131
28970.947, 51.0780
28971.680, 48.6895
28972.412, 51.3637
28973.145, 58.0096
28973.877, 52.3621
28974.609, 50.9741
28975.342, 56.8717
28976.074, 50.1676
28976.807, 63.0970
28977.539, 53.5232
28978.271, 59.4801
28979.004, 45.5510
28979.736, 57.5317
28980.469, 53.4477
28981.201, 56.7781
28981.934, 62.9023
28982.666, 52.9527
28983.398, 61.9238
28984.131, 57.7657
28984.863, 56.2208
28985.596, 62.6701
28986.328, 59.5132
28987.061, 59.5505
28987.793, 56.3617
28988.525, 63.6478
28989.258, 60.9230
28989.990, 61.1116
28990.723, 57.6259
28991.455, 41.8795
28992.188, 55.4633
28992.920, 46.6735
28993.652, 57.3037
28994.385, 60.7870
28995.117, 54.2338
28995.850, 62.7073
28996.582, 55.9068
28997.314, 40.3509
28998.047, 60.1811
28998.779, 60.2864
28999.512, 63.6705
29000.244, 58.2763
29000.977, 52.5818
29001.709, 54.4722
29002.441, 53.0748
29003.174, 63.5959
29003.906, 53.7769
29004.639, 52.5046
29005.371, 52.3372
29006.104, 59.6674
29006.836, 47.7338
29007.568, 61.9794
29008.301, 54.5963
29009.033, 62.0810
29009.766, 45.1834
29010.498, 57.4313
29011.230, 62.9444
29011.963, 61.9549
29012.695, 57.5076
29013.428, 48.1886
29014.160, 57.2744
29014.893, 62.2857
29015.625, 52.3462
29016.357, 46.3625
29017.090, 56.4585
29017.822, 57.2036
29018.555, 63.8185
29019.287, 63.3895
29020.020, 40.3650
29020.752, 50.9450
29021.484, 59.4978
29022.217, 63.8098
29022.949, 60.3082
29023.682, 57.6813
29024.414, 57.8286
29025.146, 59.7360
29025.879, 63.3236
29026.611, 59.7693
29027.344, 58.1540
29028.076, 51.1540
29028.809, 63.4373
29029.541, 53.2125
29030.273, 63.2640
29031.006, 59.6743
29031.738, 61.0762
29032.471, 60.8571
29033.203, 56.8334
29033.936, 55.9555
29034.668, 54.0213
29035.400, 53.7825
29036.133, 63.4603
29036.865, 55.9289
29037.598, 54.3922
29038.330, 62.6748
29039.063, 50.8167
29039.795, 62.9429
29040.527, 62.0172
29041.260, 48.1260
29041.992, 58.9978
29042.725, 63.8228
29043.457, 63.1248
29044.189, 56.3585
29044.922, 50.6106
29045.654, 55.3033
29046.387, 57.8025
29047.119, 62.9491
29047.852, 64.1177
29048.584, 47.4324
29049.316, 47.7635
29050.049, 39.4725
29050.781, 53.6761
29051.514, 46.8948
29052.246, 51.6076
29052.979, 55.7070
29053.711, 60.5315
29054.443, 48.3143
29055.176, 60.7517
29055.908, 49.9196
29056.641, 46.3292
29057.373, 58.9924
29058.105, 61.6925
29058.838, 53.0145
29059.570, 62.4445
29060.303, 52.3269
29061.035, 59.1718
29061.768, 56.5254
29062.500, 63.0542
29063.232, 63.0351
29063.965, 59.9431
29064.697, 55.7351
29065.430, 63.9957
29066.162, 62.4458
29066.895, 48.1380
29067.627, 58.2831
29068.359, 56.9182
29069.092, 57.0008
29069.824, 55.5338
29070.557, 51.7505
29071.289, 46.3333
29072.021, 52.8239
29072.754, 56.6748
29073.486, 60.9548
29074.219, 51.5675
29074.951, 47.4214
29075.684, 53.2721
29076.416, 60.3052
29077.148, 56.6576
29077.881, 55.9536
29078.613, 54.8985
29079.346, 50.5754
29080.078, 60.8436
29080.811, 57.9922
29081.543, 50.1925
29082.275, 60.1038
29083.008, 49.6052
29083.740, 54.7073
29084.473, 62.3576
29085.205, 62.1192
29085.938, 57.9430
29086.670, 63.4251
29087.402, 60.9414
29088.135, 58.9876
29088.867, 56.1097
29089.600, 55.8158
29090.332, 54.4492
29091.064, 54.4834
29091.797, 61.4224
29092.529, 47.1805
29093.262, 54.9021
29093.994, 60.8190
29094.727, 59.5202
29095.459, 52.9677
29096.191, 62.6675
29096.924, 53.9844
29097.656, 57.6713
29098.389, 59.5928
29099.121, 57.0436
29099.854, 55.8254
29100.586, 56.8660
29101.318, 53.5729
29102.051, 43.6679
29102.783, 55.6124
29103.516, 52.3391
29104.248, 57.1539
29104.980, 50.6402
29105.713, 55.1737
29106.445, 63.6787
29107.178, 59.7992
29107.910, 64.1767
29108.643, 61.3982
29109.375, 49.4602
29110.107, 63.1705
29110.840, 53.4594
29111.572, 57.3360
29112.305, 63.1311
29113.037, 42.9649
29113.770, 44.4067
29114.502, 52.0033
29115.234, 60.9206
29115.967, 60.0240
29116.699, 59.9806
29117.432, 52.1677
29118.164, 62.4402
29118.896, 59.0579
29119.629, 60.9103
29120.361, 57.4132
29121.094, 59.1153
29121.826, 60.7426
29122.559, 48.4566
29123.291, 55.8207
29124.023, 57.2231
29124.756, 53.5574
29125.488, 32.9716
29126.221, 52.4286
29126.953, 62.5496
29127.686, 47.0962
29128.418, 63.7124
29129.150, 57.0564
29129.883, 52.6580
29130.615, 60.2680
29131.348, 61.9284
29132.080, 56.1380
29132.813, 61.7123
29133.545, 56.2998
29134.277, 58.2304
29135.010, 54.2324
29135.742, 51.8914
29136.475, 54.2528
29137.207, 58.2965
29137.939, 57.5523
29138.672, 62.3011
29139.404, 61.4514
29140.137, 59.7790
29140.869, 59.3292
29141.602, 55.6308
29142.334, 64.7429
29143.066, 63.1685
29143.799, 53.4072
29144.531, 57.7789
29145.264, 58.2969
29145.996, 52.8530
29146.729, 42.1445
29147.461, 64.1998
29148.193, 56.3502
29148.926, 54.8719
29149.658, 57.5990
29150.391, 62.6025
29151.123, 51.2575
29151.855, 54.3967
29152.588, 64.0107
29153.320, 49.6329
29154.053, 49.8857
29154.785, 51.0823
29155.518, 63.8378
29156.250, 48.8366
29156.982, 55.4546
29157.715, 55.9982
29158.447, 59.4316
29159.180, 65.0154
29159.912, 61.2204
29160.645, 61.8435
29161.377, 62.7554
29162.109, 54.4198
29162.842, 60.9206
29163.574, 51.0721
29164.307, 50.6924
29165.039, 62.1519
29165.771, 46.2871
29166.504, 52.8240
29167.236, 62.1778
29167.969, 60.3805
29168.701, 47.6607
29169.434, 57.1437
29170.166, 51.3773
29170.898, 62.0443
29171.631, 57.2957
29172.363, 52.9163
29173.096, 58.0586
29173.828, 62.5069
29174.561, 60.4962
29175.293, 50.2064
29176.025, 58.7132
29176.758, 54.8883
29177.490, 62.7076
29178.223, 63.7881
29178.955, 60.0421
29179.688, 58.4340
29180.420, 63.7000
29181.152, 53.5794
29181.885, 56.4032
29182.617, 58.5335
29183.350, 55.5214
29184.082, 63.3256
29184.814, 51.8816
29185.547, 53.4583
29186.279, 57.3070
29187.012, 61.5054
29187.744, 57.6235
29188.477, 61.3805
29189.209, 57.1757
29189.941, 63.7131
29190.674, 62.5922
29191.406, 53.1962
29192.139, 59.9310
29192.871, 57.0386
29193.604, 57.4895
29194.336, 57.6190
29195.068, 51.3201
29195.801, 63.6446
29196.533, 54.6194
29197.266, 60.4126
29197.998, 60.6162
29198.730, 55.1612
29199.463, 58.0458
29200.195, 55.5877
29200.928, 59.2962
29201.660, 51.2181
29202.393, 63.7069
29203.125, 61.1729
29203.857, 55.8858
29204.590, 52.8673
29205.322, 65.9355
29206.055, 62.0934
29206.787, 60.6095
29207.520, 57.9808
29208.252, 60.0396
29208.984, 57.5280
29209.717, 55.9501
29210.449, 55.9722
29211.182, 53.3124
29211.914, 50.2911
29212.646, 60.6513
29213.379, 60.2932
29214.111, 59.6370
29214.844, 62.2855
29215.576, 56.8571
29216.309, 63.3460
29217.041, 64.9640
29217.773, 63.4537
29218.506, 62.9250
29219.238, 63.3192
29219.971, 58.2793
29220.703, 58.1736
29221.436, 57.8214
29222.168, 54.9092
29222.900, 63.6435
29223.633, 61.0553
29224.365, 58.5704
29225.098, 60.9111
29225.830, 52.4775
29226.563, 52.4920
29227.295, 63.2333
29228.027, 58.7591
29228.760, 57.8500
29229.492, 53.1429
29230.225, 62.3240
29230.957, 63.4477
29231.689, 61.2430
29232.422, 62.2832
29233.154, 61.2694
29233.887, 54.3273
29234.619, 56.6384
29235.352, 64.6029
29236.084, 59.9017
29236.816, 64.0395
29237.549, 55.0499
29238.281, 61.3879
29239.014, 56.5987
29239.746, 64.7900
29240.479, 54.8712
29241.211, 55.1806
29241.943, 61.2306
29242.676, 48.0890
29243.408, 56.8953
29244.141, 59.3234
29244.873, 65.5928
29245.605, 63.4491
29246.338, 61.7024
29247.070, 58.3574
29247.803, 60.0956
29248.535, 59.3997
29249.268, 53.6213
29250.000, 38.1917
29250.732, 51.1168
29251.465, 64.8994
29252.197, 50.8720
29252.930, 60.3087
29253.662, 57.9917
29254.395, 52.5351
29255.127, 58.5007
29255.859, 58.0218
29256.592, 64.1310
29257.324, 58.9292
29258.057, 64.3194
29258.789, 61.5180
29259.521, 62.0605
29260.254, 60.5202
29260.986, 57.2952
29261.719, 62.7285
29262.451, 53.8031
29263.184, 31.2896
29263.916, 54.1848
29264.648, 58.3759
29265.381, 57.6064
29266.113, 59.7732
29266.846, 62.0248
29267.578, 60.2968
29268.311, 63.3540
29269.043, 58.8512
29269.775, 51.7770
29270.508, 56.3969
29271.240, 63.7972
29271.973, 52.0229
29272.705, 59.8401
29273.438, 63.0776
29274.170, 62.9850
29274.902, 61.0721
29275.635, 64.9344
29276.367, 62.5158
29277.100, 51.0934
29277.832, 56.8172
29278.564, 54.6831
29279.297, 55.1467
29280.029, 64.4725
29280.762, 60.1770
29281.494, 53.4623
29282.227, 62.1721
29282.959, 64.1845
29283.691, 65.8835
29284.424, 58.4504
29285.156, 57.6307
29285.889, 63.9699
29286.621, 60.6288
29287.354, 53.7227
29288.086, 58.3438
29288.818, 55.7377
29289.551, 56.7586
29290.283, 65.0379
29291.016, 60.0655
29291.748, 52.6263
29292.480, 59.2674
29293.213, 62.7061
29293.945, 63.6658
29294.678, 55.5129
29295.410, 54.9421
29296.143, 51.9522
29296.875, 54.4219
29297.607, 63.0784
29298.340, 54.5628
29299.072, 60.7976
29299.805, 54.5169
29300.537, 62.5607
29301.270, 53.4711
29302.002, 62.6568
29302.734, 57.7718
29303.467, 60.9410
29304.199, 63.0806
29304.932, 64.0291
29305.664, 52.3976
29306.396, 62.7550
29307.129, 61.3040
29307.861, 62.5938
29308.594, 47.0426
29309.326, 59.2397
29310.059, 62.4421
29310.791, 59.9950
29311.523, 64.6565
29312.256, 46.0964
29312.988, 60.0379
29313.721, 60.6924
29314.453, 63.0691
29315.186, 59.1789
29315.918, 53.8290
29316.650, 56.7592
29317.383, 64.7852
29318.115, 59.2869
29318.848, 56.8076
29319.580, 65.2495
29320.313, 61.0776
29321.045, 58.0642
29321.777, 56.7452
29322.510, 65.0372
29323.242, 57.1568
29323.975, 66.1455
29324.707, 57.3319
29325.439, 61.1280
29326.172, 61.0736
29326.904, 62.9670
29327.637, 65.0163
29328.369, 60.3168
29329.102, 54.9765
29329.834, 64.2224
29330.566, 64.7506
29331.299, 63.4997
29332.031, 59.0818
29332.764, 55.2809
29333.496, 54.8357
29334.229, 54.5667
29334.961, 57.7997
29335.693, 55.9862
29336.426, 48.9961
29337.158, 59.5643
29337.891, 63.3207
29338.623, 54.1084
29339.355, 58.7285
29340.088, 55.1065
29340.820, 59.4176
29341.553, 62.5856
29342.285, 56.5378
29343.018, 56.2591
29343.750, 63.4919
29344.482, 44.1909
29345.215, 55.7276
29345.947, 59.5385
29346.680, 60.4395
29347.412, 63.8877
29348.145, 58.2734
29348.877, 53.1445
29349.609, 61.5883
29350.342, 63.6120
29351.074, 54.5327
29351.807, 62.1020
29352.539, 48.7299
29353.271, 60.1580
29354.004, 57.1451
29354.736, 53.0918
29355.469, 62.5126
29356.201, 59.3895
29356.934, 61.6555
29357.666, 55.3941
29358.398, 57.3854
29359.131, 62.6429
29359.863, 64.6014
29360.596, 56.3435
29361.328, 47.2373
29362.061, 55.8407
29362.793, 62.3411
29363.525, 63.7367
29364.258, 65.0646
29364.990, 59.6609
29365.723, 40.8246
29366.455, 57.4811
29367.188, 52.6345
29367.920, 59.4919
29368.652, 61.0077
29369.385, 57.4761
29370.117, 46.0642
29370.850, 66.5265
29371.582, 63.8147
29372.314, 51.9525
29373.047, 61.1267
29373.779, 55.5784
29374.512, 59.3719
29375.244, 65.6638
29375.977, 64.3365
29376.709, 55.6739
29377.441, 62.6918
29378.174, 64.3549
29378.906, 52.3224
29379.639, 56.8365
29380.371, 55.9225
29381.104, 63.8779
29381.836, 58.1028
29382.568, 61.0891
29383.301, 59.9887
29384.033, 47.9900
29384.766, 59.7912
29385.498, 55.1757
29386.230, 59.4022
29386.963, 65.0860
29387.695, 62.7853
29388.428, 58.2524
29389.160, 59.2500
29389.893, 60.4124
29390.625, 63.6472
29391.357, 61.8346
29392.090, 61.8374
29392.822, 37.5161
29393.555, 64.5106
29394.287, 63.5025
29395.020, 64.0910
29395.752, 54.4156
29396.484, 61.6333
29397.217, 51.3426
29397.949, 58.3031
29398.682, 55.3787
29399.414, 65.7587
29400.146, 55.1875
29400.879, 48.4503
29401.611, 62.0188
29402.344, 58.2957
29403.076, 60.3014
29403.809, 64.0054
29404.541, 62.7897
29405.273, 62.9422
29406.006, 61.6156
29406.738, 49.3376
29407.471, 64.9280
29408.203, 60.2872
29408.936, 56.6610
29409.668, 60.8486
29410.400, 58.4907
29411.133, 64.5651
29411.865, 57.5412
29412.598, 56.9573
29413.330, 59.1668
29414.063, 53.4549
29414.795, 60.4469
29415.527, 60.3080
29416.260, 55.3527
29416.992, 55.3370
29417.725, 56.8296
29418.457, 63.3611
29419.189, 66.4355
29419.922, 61.6797
29420.654, 63.9383
29421.387, 60.6465
29422.119, 62.4204
29422.852, 59.8503
29423.584, 58.9125
29424.316, 60.9029
29425.049, 64.7794
29425.781, 66.4367
29426.514, 64.7530
29427.246, 65.4995
29427.979, 59.2019
29428.711, 65.9704
29429.443, 58.7623
29430.176, 63.6586
29430.908, 61.8012
29431.641, 58.0900
29432.373, 58.5652
29433.105, 61.9680
29433.838, 61.6290
29434.570, 46.9617
29435.303, 50.6623
29436.035, 51.4523
29436.768, 61.2611
29437.500, 54.2503
29438.232, 51.8628
29438.965, 61.0837
29439.697, 65.7986
29440.430, 57.2144
29441.162, 51.2803
29441.895, 61.3786
29442.627, 51.4152
29443.359, 55.0185
29444.092, 62.4923
29444.824, 64.4518
29445.557, 66.0418
29446.289, 55.1093
29447.021, 56.3747
29447.754, 63.6846
29448.486, 60.5981
29449.219, 55.4400
29449.951, 58.2352
29450.684, 66.4058
29451.416, 60.4708
29452.148, 61.0575
29452.881, 51.2016
29453.613, 61.6428
29454.346, 57.5300
29455.078, 63.7351
29455.811, 63.7903
29456.543, 65.3716
29457.275, 62.7474
29458.008, 56.5756
29458.740, 49.1328
29459.473, 65.0825
29460.205, 57.8298
29460.938, 60.7945
29461.670, 42.5609
29462.402, 56.3813
29463.135, 59.2626
29463.867, 60.5360
29464.600, 63.1033
29465.332, 57.6690
29466.064, 55.6879
29466.797, 61.8786
29467.529, 63.4947
29468.262, 62.9942
29468.994, 44.2757
29469.727, 63.5785
29470.459, 61.1856
29471.191, 61.3540
29471.924, 64.8476
29472.656, 62.3442
29473.389, 64.2285
29474.121, 45.0468
29474.854, 66.4866
29475.586, 63.7190
29476.318, 61.0681
29477.051, 61.0892
29477.783, 46.2028
29478.516, 53.1625
29479.248, 63.3263
29479.980, 64.5476
29480.713, 60.3727
29481.445, 65.2580
29482.178, 62.7779
29482.910, 56.3045
29483.643, 53.2492
29484.375, 65.2091
29485.107, 65.1103
29485.840, 56.9812
29486.572, 52.2454
29487.305, 61.9793
29488.037, 61.5984
29488.770, 55.0711
29489.502, 58.2135
29490.234, 57.0593
29490.967, 64.3440
29491.699, 63.6122
29492.432, 65.3305
29493.164, 61.6780
29493.896, 58.6314
29494.629, 47.3713
29495.361, 58.0283
29496.094, 47.8059
29496.826, 66.4144
29497.559, 64.6361
29498.291, 60.1215
29499.023, 56.1910
29499.756, 65.0620
29500.488, 57.5353
29501.221, 57.0161
29501.953, 64.8470
29502.686, 56.2173
29503.418, 63.8263
29504.150, 62.5267
29504.883, 62.2525
29505.615, 63.0940
29506.348, 61.8866
29507.080, 63.6361
29507.813, 55.0111
29508.545, 62.0999
29509.277, 62.4044
29510.010, 64.5207
29510.742, 59.3446
29511.475, 63.2884
29512.207, 66.6268
29512.939, 63.1886
29513.672, 56.9532
29514.404, 50.7788
29515.137, 61.3656
29515.869, 53.4519
29516.602, 62.4757
29517.334, 62.3951
29518.066, 62.4606
29518.799, 62.4298
29519.531, 52.2966
29520.264, 50.2768
29520.996, 57.8300
29521.729, 59.9797
29522.461, 59.0043
29523.193, 50.8316
29523.926, 55.3296
29524.658, 66.2467
29525.391, 64.2695
29526.123, 64.1052
29526.855, 57.9556
29527.588, 59.0700
29528.320, 58.5172
29529.053, 65.8821
29529.785, 55.2635
29530.518, 59.4006
29531.250, 61.4184
29531.982, 56.2144
29532.715, 52.1682
29533.447, 59.4575
29534.180, 31.1602
29534.912, 61.8715
29535.645, 59.4520
29536.377, 62.8422
29537.109, 63.1230
29537.842, 54.8108
29538.574, 53.7377
29539.307, 37.4001
29540.039, 61.3598
29540.771, 63.4293
29541.504, 54.0063
29542.236, 60.9767
29542.969, 58.7387
29543.701, 63.6010
29544.434, 54.4022
29545.166, 63.4617
29545.898, 66.2169
29546.631, 65.2647
29547.363, 54.5571
29548.096, 64.3984
29548.828, 46.1186
29549.561, 51.3014
29550.293, 50.5687
29551.025, 62.1073
29551.758, 55.7978
29552.490, 51.8405
29553.223, 59.4770
29553.955, 54.8490
29554.688, 61.7611
29555.420, 55.2594
29556.152, 61.2104
29556.885, 58.5294
29557.617, 66.0940
29558.350, 64.4846
29559.082, 63.1567
29559.814, 50.3906
29560.547, 63.3215
29561.279, 58.2883
29562.012, 59.5862
29562.744, 60.9798
29563.477, 62.1795
29564.209, 64.2311
29564.941, 61.4592
29565.674, 47.8983
29566.406, 60.6201
29567.139, 66.6351
29567.871, 61.5582
29568.604, 64.2108
29569.336, 65.9044
29570.068, 55.9509
29570.801, 60.1873
29571.533, 58.4015
29572.266, 66.3424
29572.998, 62.6555
29573.730, 57.8573
29574.463, 65.3496
29575.195, 59.8417
29575.928, 67.3058
29576.660, 65.7922
29577.393, 62.8978
29578.125, 58.8104
29578.857, 56.6967
29579.590, 66.4644
29580.322, 48.5382
29581.055, 62.7246
29581.787, 52.3096
29582.520, 52.1153
29583.252, 61.3558
29583.984, 61.9453
29584.717, 64.8890
29585.449, 62.4722
29586.182, 53.5923
29586.914, 60.4147
29587.646, 58.9106
29588.379, 61.7019
29589.111, 66.1435
29589.844, 65.2089
29590.576, 44.3352
29591.309, 58.8710
29592.041, 60.7277
29592.773, 61.5996
29593.506, 51.7734
29594.238, 58.6222
29594.971, 59.6745
29595.703, 65.2402
29596.436, 63.7860
29597.168, 61.5215
29597.900, 60.7775
29598.633, 55.8083
29599.365, 60.9070
29600.098, 60.0335
29600.830, 64.1627
29601.563, 62.4337
29602.295, 63.4342
29603.027, 65.8297
29603.760, 64.9974
29604.492, 60.6126
29605.225, 53.1821
29605.957, 57.6686
29606.689, 62.7203
29607.422, 60.7735
29608.154, 61.9828
29608.887, 63.2990
29609.619, 60.2720
29610.352, 65.9985
29611.084, 61.6147
29611.816, 50.0233
29612.549, 55.0563
29613.281, 62.3931
29614.014, 64.8348
29614.746, 60.6910
29615.479, 61.6892
29616.211, 58.3765
29616.943, 60.5355
29617.676, 66.9949
29618.408, 57.3040
29619.141, 48.0620
29619.873, 63.5573
29620.605, 64.3325
29621.338, 63.4955
29622.070, 60.2008
29622.803, 58.2966
29623.535, 57.4467
29624.268, 63.8344
29625.000, 61.5338
29625.732, 64.8309
29626.465, 63.9439
29627.197, 54.1698
29627.930, 57.1970
29628.662, 63.1815
29629.395, 65.9075
29630.127, 53.8127
29630.859, 59.4945
29631.592, 64.5467
29632.324, 59.2387
29633.057, 50.8466
29633.789, 63.7880
29634.521, 63.8788
29635.254, 57.9062
29635.986, 65.0260
29636.719, 66.4482
29637.451, 56.1966
29638.184, 54.1943
29638.916, 65.0953
29639.648, 67.4499
29640.381, 58.7552
29641.113, 64.7178
29641.846, 57.9555
29642.578, 64.2224
29643.311, 36.2306
29644.043, 62.2009
29644.775, 55.7372
29645.508, 66.8950
29646.240, 49.5308
29646.973, 46.9237
29647.705, 62.5118
29648.438, 60.9104
29649.170, 63.8546
29649.902, 62.9004
29650.635, 62.5413
29651.367, 59.4143
29652.100, 57.7993
29652.832, 62.5303
29653.564, 62.0521
29654.297, 60.1898
29655.029, 50.0435
29655.762, 61.5129
29656.494, 57.4132
29657.227, 50.0092
29657.959, 64.4297
29658.691, 63.2845
29659.424, 66.9320
29660.156, 63.3884
29660.889, 57.9977
29661.621, 64.3234
29662.354, 57.8193
29663.086, 60.6030
29663.818, 68.0174
29664.551, 66.8391
29665.283, 65.2588
29666.016, 64.5900
29666.748, 62.3847
29667.480, 57.0366
29668.213, 66.9209
29668.945, 58.5170
29669.678, 60.9572
29670.410, 59.3795
29671.143, 67.2012
29671.875, 53.1407
29672.607, 63.9621
29673.340, 58.6173
29674.072, 63.2037
29674.805, 58.6421
29675.537, 65.3186
29676.270, 67.7767
29677.002, 58.4621
29677.734, 55.2411
29678.467, 66.8627
29679.199, 54.7395
29679.932, 66.8802
29680.664, 62.4965
29681.396, 59.2857
29682.129, 57.5364
29682.861, 56.0004
29683.594, 50.2741
29684.326, 61.9891
29685.059, 60.7953
29685.791, 68.2601
29686.523, 58.4326
29687.256, 61.0211
