DFT, Frequency Response Magnitude
Numpoints, 65536
SamplingRate(Hz), 96000.000000
Frequency(Hz), Magnitude(dB)
21392.578, 91.3443
21393.311, 91.5936
21394.043, 90.3562
21394.775, 90.4508
21395.508, 90.1407
21396.240, 89.6141
21396.973, 91.8502
21397.705, 91.6353
21398.438, 90.4208
21399.170, 91.4954
21399.902, 88.6899
21400.635, 91.4073
21401.367, 91.0571
21402.100, 90.8253
21402.832, 92.1647
21403.564, 91.7355
21404.297, 90.7521
21405.029, 91.6816
21405.762, 91.5927
21406.494, 92.0222
21407.227, 90.5670
21407.959, 90.7176
21408.691, 90.1135
21409.424, 91.4550
21410.156, 89.9543
21410.889, 90.5543
21411.621, 90.2437
21412.354, 92.7743
21413.086, 90.7899
21413.818, 91.6268
21414.551, 91.9944
21415.283, 91.3176
21416.016, 91.1983
21416.748, 90.5647
21417.480, 90.9717
21418.213, 91.8014
21418.945, 90.3385
21419.678, 91.2197
21420.410, 90.7171
21421.143, 90.9011
21421.875, 91.8257
21422.607, 91.0799
21423.340, 91.2707
21424.072, 91.8100
21424.805, 90.1480
21425.537, 92.0874
21426.270, 92.9078
21427.002, 90.9672
21427.734, 90.6861
21428.467, 90.4284
21429.199, 91.3295
21429.932, 91.9240
21430.664, 91.9422
21431.396, 91.0850
21432.129, 89.2653
21432.861, 88.9910
21433.594, 90.9422
21434.326, 91.9873
21435.059, 91.0251
21435.791, 91.9464
21436.523, 89.7440
21437.256, 89.6230
21437.988, 92.9617
21438.721, 91.4277
21439.453, 89.7937
21440.186, 91.1796
21440.918, 91.2915
21441.650, 91.0729
21442.383, 87.1551
21443.115, 90.3538
21443.848, 90.1619
21444.580, 91.3113
21445.313, 91.1389
21446.045, 90.6874
21446.777, 87.5542
21447.510, 90.0815
21448.242, 90.4542
21448.975, 90.5056
21449.707, 91.5370
21450.439, 89.9594
21451.172, 90.6922
21451.904, 91.1613
21452.637, 91.0628
21453.369, 88.6360
21454.102, 92.9265
21454.834, 90.9755
21455.566, 91.3212
21456.299, 90.3462
21457.031, 90.0666
21457.764, 91.5765
21458.496, 89.1893
21459.229, 90.2454
21459.961, 90.7012
21460.693, 90.8780
21461.426, 88.3876
21462.158, 91.9008
21462.891, 89.8888
21463.623, 91.9409
21464.355, 91.1618
21465.088, 90.1339
21465.820, 92.3077
21466.553, 90.1562
21467.285, 88.2911
21468.018, 89.0130
21468.750, 90.2755
21469.482, 89.7224
21470.215, 89.9040
21470.947, 90.9133
21471.680, 91.4902
21472.412, 90.3104
21473.145, 90.3606
21473.877, 91.2493
21474.609, 90.6807
21475.342, 88.2110
21476.074, 89.9765
21476.807, 90.8808
21477.539, 88.1056
21478.271, 91.6855
21479.004, 91.6332
21479.736, 90.6333
21480.469, 89.9851
21481.201, 89.8766
21481.934, 89.7744
21482.666, 90.9513
21483.398, 89.3862
21484.131, 92.2047
21484.863, 90.8872
21485.596, 90.6696
21486.328, 90.0965
21487.061, 90.8611
21487.793, 90.2063
21488.525, 90.0114
21489.258, 89.3783
21489.990, 89.3864
21490.723, 89.3945
21491.455, 90.5039
21492.188, 90.3180
21492.920, 89.2170
21493.652, 87.4868
21494.385, 89.8916
21495.117, 89.9319
21495.850, 87.5089
21496.582, 89.8737
21497.314, 90.1507
21498.047, 90.5562
21498.779, 89.5849
21499.512, 91.0244
21500.244, 89.1511
21500.977, 89.5668
21501.709, 88.7957
21502.441, 90.3758
21503.174, 88.9001
21503.906, 90.4667
21504.639, 89.7225
21505.371, 90.2491
21506.104, 89.9558
21506.836, 89.8028
21507.568, 89.0313
21508.301, 89.5198
21509.033, 90.6726
21509.766, 90.0604
21510.498, 89.7531
21511.230, 90.0281
21511.963, 91.1447
21512.695, 90.4652
21513.428, 88.4200
21514.160, 90.3249
21514.893, 89.6562
21515.625, 89.0313
21516.357, 87.1111
21517.090, 90.2119
21517.822, 87.8612
21518.555, 89.8317
21519.287, 89.7653
21520.020, 89.5834
21520.752, 89.9891
21521.484, 90.2808
21522.217, 89.3111
21522.949, 88.8222
21523.682, 87.7942
21524.414, 91.2696
21525.146, 89.0946
21525.879, 88.7205
21526.611, 89.9429
21527.344, 89.5878
21528.076, 90.1272
21528.809, 87.6701
21529.541, 88.1784
21530.273, 89.1708
21531.006, 89.4603
21531.738, 88.7452
21532.471, 88.9772
21533.203, 89.3183
21533.936, 88.4364
21534.668, 90.2702
21535.400, 91.9630
21536.133, 90.6190
21536.865, 91.2376
21537.598, 91.7847
21538.330, 88.1793
21539.063, 88.4801
21539.795, 87.9799
21540.527, 88.8592
21541.260, 91.0811
21541.992, 90.6849
21542.725, 90.5192
21543.457, 90.6764
21544.189, 88.7726
21544.922, 89.2096
21545.654, 91.0629
21546.387, 90.8618
21547.119, 90.1751
21547.852, 88.4022
21548.584, 89.7479
21549.316, 89.9233
21550.049, 89.8029
21550.781, 88.3360
21551.514, 89.5735
21552.246, 88.4727
21552.979, 89.6165
21553.711, 88.4235
21554.443, 90.9002
21555.176, 89.5378
21555.908, 89.4746
21556.641, 90.5651
21557.373, 87.9240
21558.105, 88.4281
21558.838, 89.8289
21559.570, 89.2171
21560.303, 89.3035
21561.035, 88.0975
21561.768, 89.7874
21562.500, 86.9953
21563.232, 88.2945
21563.965, 90.4420
21564.697, 90.6169
21565.430, 88.1810
21566.162, 89.2283
21566.895, 90.5245
21567.627, 90.1864
21568.359, 88.2635
21569.092, 89.3754
21569.824, 89.1708
21570.557, 91.3249
21571.289, 89.2896
21572.021, 89.2590
21572.754, 90.5979
21573.486, 89.6998
21574.219, 88.6400
21574.951, 89.7204
21575.684, 90.6846
21576.416, 89.9058
21577.148, 89.2090
21577.881, 91.2481
21578.613, 89.4030
21579.346, 89.3292
21580.078, 90.3810
21580.811, 89.0061
21581.543, 89.6335
21582.275, 88.7485
21583.008, 89.2986
21583.740, 86.7457
21584.473, 89.9098
21585.205, 88.8425
21585.938, 88.8691
21586.670, 88.9379
21587.402, 87.8282
21588.135, 89.0810
21588.867, 89.4724
21589.600, 88.3287
21590.332, 88.8546
21591.064, 89.8530
21591.797, 90.0227
21592.529, 89.4692
21593.262, 87.9346
21593.994, 89.6048
21594.727, 89.6984
21595.459, 87.2501
21596.191, 89.1663
21596.924, 89.4420
21597.656, 89.6638
21598.389, 89.8813
21599.121, 88.1435
21599.854, 89.6935
21600.586, 90.2474
21601.318, 90.1167
21602.051, 88.6494
21602.783, 89.2667
21603.516, 89.5850
21604.248, 89.7572
21604.980, 89.8971
21605.713, 87.3808
21606.445, 90.5455
21607.178, 90.5699
21607.910, 88.3121
21608.643, 89.8224
21609.375, 87.7194
21610.107, 89.0185
21610.840, 89.5527
21611.572, 88.9647
21612.305, 89.1923
21613.037, 88.3295
21613.770, 88.7975
21614.502, 89.4823
21615.234, 87.8435
21615.967, 87.6660
21616.699, 89.8676
21617.432, 89.8341
21618.164, 89.0612
21618.896, 88.1532
21619.629, 90.2091
21620.361, 88.6355
21621.094, 88.6046
21621.826, 87.7338
21622.559, 88.7069
21623.291, 89.8912
21624.023, 88.0484
21624.756, 88.9368
21625.488, 90.1931
21626.221, 89.1742
21626.953, 88.7886
21627.686, 86.8885
21628.418, 89.0513
21629.150, 88.1109
21629.883, 89.4514
21630.615, 87.5793
21631.348, 88.8850
21632.080, 88.7689
21632.813, 87.2275
21633.545, 89.7203
21634.277, 88.9315
21635.010, 89.2262
21635.742, 88.9983
21636.475, 87.6864
21637.207, 89.8086
21637.939, 89.0934
21638.672, 89.9691
21639.404, 87.0269
21640.137, 88.4192
21640.869, 89.1370
21641.602, 88.6232
21642.334, 89.3157
21643.066, 87.3259
21643.799, 86.3309
21644.531, 88.1744
21645.264, 89.1751
21645.996, 88.5446
21646.729, 90.5630
21647.461, 87.9447
21648.193, 87.8954
21648.926, 87.4054
21649.658, 89.9061
21650.391, 89.4691
21651.123, 89.5648
21651.855, 88.7958
21652.588, 89.3167
21653.320, 89.9123
21654.053, 88.2740
21654.785, 88.0244
21655.518, 87.9606
21656.250, 87.9428
21656.982, 88.9716
21657.715, 87.9043
21658.447, 89.1538
21659.180, 88.9637
21659.912, 88.0134
21660.645, 88.5081
21661.377, 88.5136
21662.109, 88.2267
21662.842, 87.4732
21663.574, 87.7353
21664.307, 88.4153
21665.039, 88.5739
21665.771, 88.2401
21666.504, 86.1431
21667.236, 87.8288
21667.969, 88.0463
21668.701, 88.0294
21669.434, 89.2095
21670.166, 86.8394
21670.898, 88.9839
21671.631, 88.1781
21672.363, 88.8201
21673.096, 89.3500
21673.828, 89.4063
21674.561, 86.9605
21675.293, 86.8671
21676.025, 88.8244
21676.758, 87.8587
21677.490, 87.0405
21678.223, 87.6018
21678.955, 87.9908
21679.688, 90.5464
21680.420, 89.7385
21681.152, 89.7807
21681.885, 86.5054
21682.617, 89.4168
21683.350, 88.5404
21684.082, 87.4529
21684.814, 86.4671
21685.547, 87.4182
21686.279, 87.1424
21687.012, 87.3015
21687.744, 89.2001
21688.477, 89.7570
21689.209, 88.4455
21689.941, 87.6538
21690.674, 87.7566
21691.406, 87.3552
21692.139, 87.4968
21692.871, 88.5519
21693.604, 88.7750
21694.336, 86.5305
21695.068, 86.3504
21695.801, 86.9034
21696.533, 91.1825
21697.266, 85.8624
21697.998, 87.3084
21698.730, 87.3843
21699.463, 87.5910
21700.195, 88.0606
21700.928, 86.5680
21701.660, 86.4189
21702.393, 87.0965
21703.125, 87.3409
21703.857, 89.0578
21704.590, 89.8837
21705.322, 87.8501
21706.055, 85.0737
21706.787, 86.2382
21707.520, 87.6614
21708.252, 86.0946
21708.984, 85.7549
21709.717, 86.4540
21710.449, 91.1909
21711.182, 89.2631
21711.914, 87.8902
21712.646, 86.4669
21713.379, 87.8629
21714.111, 89.7288
21714.844, 89.2516
21715.576, 85.8609
21716.309, 88.0459
21717.041, 86.6182
21717.773, 88.3486
21718.506, 85.6977
21719.238, 87.0558
21719.971, 87.3271
21720.703, 85.3606
21721.436, 87.8156
21722.168, 87.6549
21722.900, 85.2645
21723.633, 85.7348
21724.365, 85.2945
21725.098, 86.1590
21725.830, 87.2406
21726.563, 88.0020
21727.295, 88.8780
21728.027, 88.1011
21728.760, 86.9086
21729.492, 89.2713
21730.225, 86.7638
21730.957, 86.4896
21731.689, 87.9867
21732.422, 87.4949
21733.154, 89.1812
21733.887, 87.2756
21734.619, 88.4587
21735.352, 88.7710
21736.084, 86.5554
21736.816, 88.9503
21737.549, 88.9648
21738.281, 89.0756
21739.014, 87.0155
21739.746, 87.2725
21740.479, 87.3613
21741.211, 86.8660
21741.943, 85.1286
21742.676, 88.6777
21743.408, 86.1532
21744.141, 85.6021
21744.873, 86.2481
21745.605, 88.9444
21746.338, 87.3223
21747.070, 88.4910
21747.803, 87.7267
21748.535, 86.8844
21749.268, 88.3261
21750.000, 87.3117
21750.732, 87.4336
21751.465, 88.5382
21752.197, 87.4659
21752.930, 84.3411
21753.662, 87.8839
21754.395, 85.4829
21755.127, 89.6210
21755.859, 86.9401
21756.592, 86.9687
21757.324, 88.6572
21758.057, 86.8570
21758.789, 88.7745
21759.521, 88.5352
21760.254, 87.6337
21760.986, 87.6250
21761.719, 87.1831
21762.451, 85.9617
21763.184, 85.4537
21763.916, 78.9116
21764.648, 87.9195
21765.381, 86.8517
21766.113, 86.2085
21766.846, 84.6398
21767.578, 84.5103
21768.311, 86.0563
21769.043, 86.6046
21769.775, 88.0703
21770.508, 87.6437
21771.240, 84.3014
21771.973, 87.5521
21772.705, 86.7252
21773.438, 85.6541
21774.170, 87.4509
21774.902, 85.9742
21775.635, 87.1523
21776.367, 86.8014
21777.100, 84.4185
21777.832, 85.6592
21778.564, 87.3303
21779.297, 86.8055
21780.029, 86.7040
21780.762, 83.6170
21781.494, 86.7436
21782.227, 85.9499
21782.959, 83.2761
21783.691, 84.7151
21784.424, 86.1555
21785.156, 86.1335
21785.889, 84.7237
21786.621, 88.2359
21787.354, 87.1364
21788.086, 81.0573
21788.818, 83.6303
21789.551, 86.3977
21790.283, 86.4368
21791.016, 86.6653
21791.748, 84.3944
21792.480, 86.3866
21793.213, 84.3376
21793.945, 84.9036
21794.678, 87.2487
21795.410, 86.7334
21796.143, 86.0598
21796.875, 85.8437
21797.607, 84.9433
21798.340, 86.2258
21799.072, 84.6322
21799.805, 86.2921
21800.537, 86.0212
21801.270, 85.3896
21802.002, 86.5448
21802.734, 86.3936
21803.467, 83.2972
21804.199, 84.7333
21804.932, 85.9746
21805.664, 87.8758
21806.396, 86.0864
21807.129, 85.6971
21807.861, 82.7995
21808.594, 85.0586
21809.326, 87.7914
21810.059, 85.3379
21810.791, 84.2224
21811.523, 82.5107
21812.256, 83.8124
21812.988, 86.4678
21813.721, 84.5147
21814.453, 85.5396
21815.186, 84.0546
21815.918, 85.5229
21816.650, 88.0426
21817.383, 86.5349
21818.115, 87.5349
21818.848, 87.9117
21819.580, 82.3701
21820.313, 85.3825
21821.045, 84.6488
21821.777, 85.7075
21822.510, 84.1941
21823.242, 85.8102
21823.975, 86.5764
21824.707, 86.4437
21825.439, 86.2063
21826.172, 85.8645
21826.904, 86.0457
21827.637, 84.3485
21828.369, 83.6996
21829.102, 87.4143
21829.834, 84.9951
21830.566, 88.1020
21831.299, 79.8035
21832.031, 85.0502
21832.764, 86.7647
21833.496, 85.8739
21834.229, 85.6915
21834.961, 85.1736
21835.693, 85.3417
21836.426, 88.2850
21837.158, 88.0217
21837.891, 87.5367
21838.623, 86.6341
21839.355, 85.6691
21840.088, 85.7176
21840.820, 85.5502
21841.553, 81.9986
21842.285, 87.8221
21843.018, 84.7277
21843.750, 85.3622
21844.482, 86.0166
21845.215, 86.5201
21845.947, 86.3516
21846.680, 85.7445
21847.412, 85.1763
21848.145, 82.1209
21848.877, 84.2481
21849.609, 83.5605
21850.342, 85.7240
21851.074, 84.8989
21851.807, 86.0758
21852.539, 83.5988
21853.271, 84.1988
21854.004, 86.2796
21854.736, 85.7669
21855.469, 83.0204
21856.201, 84.5956
21856.934, 83.0414
21857.666, 85.1510
21858.398, 86.0501
21859.131, 84.5124
21859.863, 84.7258
21860.596, 86.5667
21861.328, 86.3705
21862.061, 84.7847
21862.793, 82.9867
21863.525, 86.7581
21864.258, 84.2621
21864.990, 82.5808
21865.723, 85.1618
21866.455, 83.3259
21867.188, 87.4756
21867.920, 85.6384
21868.652, 85.8745
21869.385, 86.5829
21870.117, 83.0622
21870.850, 86.6611
21871.582, 86.0162
21872.314, 87.6427
21873.047, 85.8436
21873.779, 83.4192
21874.512, 84.8861
21875.244, 84.6839
21875.977, 85.5839
21876.709, 84.5456
21877.441, 82.2183
21878.174, 83.0146
21878.906, 84.4094
21879.639, 85.5116
21880.371, 84.8804
21881.104, 85.7666
21881.836, 84.9521
21882.568, 85.9944
21883.301, 84.4940
21884.033, 83.1773
21884.766, 83.4823
21885.498, 85.5032
21886.230, 86.3380
21886.963, 84.1585
21887.695, 86.5297
21888.428, 82.8759
21889.160, 83.1347
21889.893, 84.6016
21890.625, 82.8812
21891.357, 82.4194
21892.090, 84.5588
21892.822, 86.4950
21893.555, 81.0336
21894.287, 85.8461
21895.020, 84.2931
21895.752, 85.1643
21896.484, 85.4067
21897.217, 84.4448
21897.949, 86.0684
21898.682, 85.1546
21899.414, 82.5865
21900.146, 86.9249
21900.879, 82.2185
21901.611, 82.3653
21902.344, 83.5818
21903.076, 79.6530
21903.809, 83.7212
21904.541, 84.1839
21905.273, 83.3144
21906.006, 84.8775
21906.738, 82.8031
21907.471, 85.2532
21908.203, 79.7082
21908.936, 85.1299
21909.668, 85.1216
21910.400, 85.7574
21911.133, 81.4607
21911.865, 83.7961
21912.598, 84.7441
21913.330, 85.2903
21914.063, 83.6454
21914.795, 82.6647
21915.527, 82.5956
21916.260, 81.4047
21916.992, 83.8474
21917.725, 84.1406
21918.457, 81.0117
21919.189, 81.8108
21919.922, 86.8087
21920.654, 82.5737
21921.387, 81.4003
21922.119, 85.0780
21922.852, 83.6926
21923.584, 83.6133
21924.316, 81.2028
21925.049, 83.0327
21925.781, 83.5324
21926.514, 86.1358
21927.246, 82.4256
21927.979, 83.3773
21928.711, 84.5710
21929.443, 79.0923
21930.176, 82.4548
21930.908, 85.0514
21931.641, 82.8966
21932.373, 84.4391
21933.105, 84.7985
21933.838, 83.7318
21934.570, 83.8381
21935.303, 84.5350
21936.035, 81.5840
21936.768, 85.2809
21937.500, 81.8709
21938.232, 85.7987
21938.965, 83.6291
21939.697, 84.7641
21940.430, 83.6943
21941.162, 83.6711
21941.895, 82.2319
21942.627, 82.7130
21943.359, 84.1523
21944.092, 84.5707
21944.824, 83.0690
21945.557, 84.0374
21946.289, 92.6245
21947.021, 84.7791
21947.754, 83.4654
21948.486, 83.2322
21949.219, 82.0679
21949.951, 80.5181
21950.684, 81.7381
21951.416, 84.3437
21952.148, 83.2791
21952.881, 83.5232
21953.613, 82.9692
21954.346, 81.9672
21955.078, 80.7278
21955.811, 84.8619
21956.543, 83.3555
21957.275, 83.6172
21958.008, 83.6928
21958.740, 81.1958
21959.473, 83.2886
21960.205, 84.2554
21960.938, 81.2060
21961.670, 83.7798
21962.402, 81.4236
21963.135, 82.1085
21963.867, 84.2709
21964.600, 82.1860
21965.332, 85.2872
21966.064, 83.5382
21966.797, 82.7575
21967.529, 81.8779
21968.262, 81.1881
21968.994, 82.3445
21969.727, 84.4038
21970.459, 81.2242
21971.191, 84.5452
21971.924, 82.3890
21972.656, 82.5047
21973.389, 80.4456
21974.121, 84.3540
21974.854, 79.8703
21975.586, 82.8401
21976.318, 84.5555
21977.051, 82.4693
21977.783, 83.7652
21978.516, 84.6591
21979.248, 80.1255
21979.980, 84.3952
21980.713, 82.5413
21981.445, 80.6096
21982.178, 83.1795
21982.910, 78.4321
21983.643, 82.2040
21984.375, 80.2675
21985.107, 81.0500
21985.840, 83.8785
21986.572, 81.2381
21987.305, 80.1126
21988.037, 80.8936
21988.770, 82.7158
21989.502, 81.7796
21990.234, 83.3201
21990.967, 81.0626
21991.699, 82.2842
21992.432, 82.4390
21993.164, 83.4134
21993.896, 82.9786
21994.629, 81.6663
21995.361, 83.6298
21996.094, 81.9603
21996.826, 80.3427
21997.559, 81.2922
21998.291, 79.4866
21999.023, 77.4010
21999.756, 83.9469
22000.488, 81.9959
22001.221, 83.4710
22001.953, 82.7061
22002.686, 83.1407
22003.418, 79.7654
22004.150, 82.5767
22004.883, 80.1373
22005.615, 79.0844
22006.348, 83.1652
22007.080, 81.9084
22007.813, 79.9109
22008.545, 81.5802
22009.277, 83.9865
22010.010, 84.5281
22010.742, 78.8254
22011.475, 79.6159
22012.207, 81.2823
22012.939, 81.7455
22013.672, 84.2471
22014.404, 79.9863
22015.137, 81.9823
22015.869, 80.2144
22016.602, 81.7719
22017.334, 79.2646
22018.066, 79.4327
22018.799, 84.2088
22019.531, 83.1885
22020.264, 81.8240
22020.996, 84.2976
22021.729, 79.2262
22022.461, 82.5679
22023.193, 77.5115
22023.926, 78.7967
22024.658, 84.4630
22025.391, 82.0415
22026.123, 79.5130
22026.855, 78.3660
22027.588, 76.8682
22028.320, 78.0765
22029.053, 81.8623
22029.785, 80.8701
22030.518, 79.2752
22031.250, 80.8895
22031.982, 81.2271
22032.715, 80.6598
22033.447, 83.1209
22034.180, 80.7404
22034.912, 83.4932
22035.645, 78.4960
22036.377, 77.0715
22037.109, 82.5323
22037.842, 82.0285
22038.574, 78.8835
22039.307, 79.4065
22040.039, 82.0784
22040.771, 80.5340
22041.504, 80.1071
22042.236, 83.3439
22042.969, 78.1267
22043.701, 79.1194
22044.434, 79.4639
22045.166, 79.4074
22045.898, 83.8096
22046.631, 79.5795
22047.363, 80.5921
22048.096, 83.4207
22048.828, 81.6948
22049.561, 81.7464
22050.293, 79.3671
22051.025, 79.5400
22051.758, 81.1009
22052.490, 84.0015
22053.223, 79.7048
22053.955, 77.4012
22054.688, 83.2189
22055.420, 79.5171
22056.152, 79.3194
22056.885, 76.8069
22057.617, 78.5257
22058.350, 74.9543
22059.082, 78.7060
22059.814, 77.2669
22060.547, 79.4332
22061.279, 83.3073
22062.012, 80.5636
22062.744, 83.5584
22063.477, 79.6178
22064.209, 81.9145
22064.941, 78.2140
22065.674, 84.1768
22066.406, 80.8494
22067.139, 80.8224
22067.871, 79.8065
22068.604, 80.7090
22069.336, 81.5164
22070.068, 80.2264
22070.801, 78.1408
22071.533, 81.2957
22072.266, 79.3543
22072.998, 79.5506
22073.730, 81.5116
22074.463, 77.6268
22075.195, 82.8029
22075.928, 80.1138
22076.660, 81.1985
22077.393, 77.4839
22078.125, 78.1020
22078.857, 81.1523
22079.590, 82.5869
22080.322, 77.2859
22081.055, 79.7611
22081.787, 81.8878
22082.520, 80.3112
22083.252, 79.2388
22083.984, 82.6695
22084.717, 80.3844
22085.449, 79.8214
22086.182, 82.6615
22086.914, 81.2787
22087.646, 77.0473
22088.379, 78.6418
22089.111, 80.2925
22089.844, 73.6537
22090.576, 76.5040
22091.309, 73.3146
22092.041, 80.6416
22092.773, 80.4339
22093.506, 80.1123
22094.238, 78.1427
22094.971, 79.1402
22095.703, 82.8145
22096.436, 82.1958
22097.168, 75.9565
22097.900, 82.2461
22098.633, 78.8422
22099.365, 75.3742
22100.098, 81.6524
22100.830, 79.8330
22101.563, 77.3966
22102.295, 77.8115
22103.027, 82.4248
22103.760, 78.2449
22104.492, 81.7931
22105.225, 80.4640
22105.957, 81.4822
22106.689, 75.5561
22107.422, 82.1068
22108.154, 77.7267
22108.887, 79.6929
22109.619, 81.0377
22110.352, 71.2657
22111.084, 79.4587
22111.816, 76.3801
22112.549, 81.0085
22113.281, 77.0016
22114.014, 76.6885
22114.746, 81.3109
22115.479, 79.4389
22116.211, 81.8155
22116.943, 81.9106
22117.676, 81.3774
22118.408, 77.6498
22119.141, 73.0580
22119.873, 77.0736
22120.605, 77.9578
22121.338, 77.9239
22122.070, 79.0290
22122.803, 79.7729
22123.535, 80.0135
22124.268, 80.7141
22125.000, 78.7590
22125.732, 76.1444
22126.465, 76.1409
22127.197, 79.5494
22127.930, 76.0833
22128.662, 80.0433
22129.395, 79.0881
22130.127, 75.9826
22130.859, 78.4775
22131.592, 81.9333
22132.324, 81.8263
22133.057, 75.4118
22133.789, 75.8708
22134.521, 82.6657
22135.254, 74.4409
22135.986, 82.2614
22136.719, 76.0958
22137.451, 72.2644
22138.184, 75.2587
22138.916, 75.2270
22139.648, 75.9459
22140.381, 80.5917
22141.113, 78.1377
22141.846, 82.2958
22142.578, 80.9115
22143.311, 80.4312
22144.043, 80.7939
22144.775, 79.3777
22145.508, 74.8006
22146.240, 75.7203
22146.973, 79.4511
22147.705, 79.5474
22148.438, 78.6556
22149.170, 77.1759
22149.902, 78.4805
22150.635, 78.9535
22151.367, 78.2708
22152.100, 78.0139
22152.832, 79.7067
22153.564, 72.9636
22154.297, 81.8411
22155.029, 78.3673
22155.762, 77.3898
22156.494, 81.7625
22157.227, 74.9334
22157.959, 80.2969
22158.691, 79.1364
22159.424, 77.4167
22160.156, 82.6210
22160.889, 81.4142
22161.621, 80.4380
22162.354, 80.7224
22163.086, 76.8567
22163.818, 78.7327
22164.551, 83.1426
22165.283, 80.0193
22166.016, 77.0829
22166.748, 77.3756
22167.480, 79.2615
22168.213, 77.6661
22168.945, 73.0590
22169.678, 75.1923
22170.410, 77.1224
22171.143, 81.0641
22171.875, 75.2251
22172.607, 78.8373
22173.340, 80.2900
22174.072, 76.4344
22174.805, 79.1303
22175.537, 75.7217
22176.270, 79.4129
22177.002, 80.4221
22177.734, 79.9585
22178.467, 72.6240
22179.199, 80.3350
22179.932, 79.5686
22180.664, 71.9656
22181.396, 74.4972
22182.129, 79.3318
22182.861, 76.1423
22183.594, 78.4329
22184.326, 71.2580
22185.059, 79.0068
22185.791, 78.7059
22186.523, 79.7377
22187.256, 81.1142
22187.988, 78.6789
22188.721, 72.5650
22189.453, 79.4162
22190.186, 79.1001
22190.918, 73.7881
22191.650, 75.2418
22192.383, 80.0543
22193.115, 76.3664
22193.848, 76.2888
22194.580, 78.3708
22195.313, 79.5573
22196.045, 75.2630
22196.777, 77.4989
22197.510, 75.4261
22198.242, 74.9681
22198.975, 79.0674
22199.707, 77.5472
22200.439, 67.0432
22201.172, 76.6476
22201.904, 77.7159
22202.637, 80.0696
22203.369, 76.6739
22204.102, 76.3781
22204.834, 78.0975
22205.566, 78.3252
22206.299, 79.9908
22207.031, 80.2387
22207.764, 78.6579
22208.496, 78.6976
22209.229, 80.7214
22209.961, 77.3859
22210.693, 81.4999
22211.426, 81.9290
22212.158, 69.0171
22212.891, 78.9012
22213.623, 77.3828
22214.355, 79.3791
22215.088, 74.2773
22215.820, 77.1567
22216.553, 78.0076
22217.285, 71.2766
22218.018, 73.3648
22218.750, 76.4969
22219.482, 75.6880
22220.215, 83.3560
22220.947, 78.6066
22221.680, 80.8480
22222.412, 69.0548
22223.145, 71.0482
22223.877, 79.1392
22224.609, 79.0772
22225.342, 75.7151
22226.074, 75.9739
22226.807, 76.9831
22227.539, 80.6077
22228.271, 83.0230
22229.004, 78.8097
22229.736, 82.8830
22230.469, 77.9179
22231.201, 77.6020
22231.934, 75.7243
22232.666, 77.0061
22233.398, 79.1318
22234.131, 77.3144
22234.863, 79.9580
22235.596, 80.3108
22236.328, 75.0050
22237.061, 73.9018
22237.793, 71.9204
22238.525, 80.6605
22239.258, 75.9682
22239.990, 80.1978
22240.723, 77.5649
22241.455, 74.7569
22242.188, 78.5317
22242.920, 74.8312
22243.652, 75.3300
22244.385, 81.9119
22245.117, 74.6670
22245.850, 77.8249
22246.582, 75.8997
22247.314, 77.7193
22248.047, 74.9729
22248.779, 80.1444
22249.512, 75.1141
22250.244, 79.0611
22250.977, 80.0961
22251.709, 75.2211
22252.441, 78.4692
22253.174, 73.1434
22253.906, 77.7635
22254.639, 81.9743
22255.371, 74.1592
22256.104, 74.3087
22256.836, 74.8987
22257.568, 79.2602
22258.301, 72.0929
22259.033, 76.5226
22259.766, 78.9105
22260.498, 77.5479
22261.230, 78.0560
22261.963, 74.6012
22262.695, 79.6522
22263.428, 77.2146
22264.160, 77.5009
22264.893, 76.9346
22265.625, 73.2038
22266.357, 77.9847
22267.090, 78.5633
22267.822, 72.9973
22268.555, 81.9625
22269.287, 77.5369
22270.020, 81.8793
22270.752, 72.7904
22271.484, 74.4472
22272.217, 76.8224
22272.949, 72.3380
22273.682, 72.5227
22274.414, 77.2569
22275.146, 74.3526
22275.879, 73.5712
22276.611, 69.7569
22277.344, 73.8985
22278.076, 75.1056
22278.809, 78.9007
22279.541, 75.2377
22280.273, 71.9229
22281.006, 76.7959
22281.738, 73.0612
22282.471, 72.5924
22283.203, 75.3964
22283.936, 67.0516
22284.668, 77.2645
22285.400, 78.1989
22286.133, 76.6497
22286.865, 71.4136
22287.598, 75.8791
22288.330, 68.5081
22289.063, 79.1566
22289.795, 75.6164
22290.527, 77.9533
22291.260, 73.5994
22291.992, 75.8772
22292.725, 77.5203
22293.457, 76.4816
22294.189, 79.5454
22294.922, 71.9410
22295.654, 75.2203
22296.387, 76.6328
22297.119, 78.2692
22297.852, 75.4481
22298.584, 78.5978
22299.316, 70.9512
22300.049, 75.2868
22300.781, 77.5681
22301.514, 73.9493
22302.246, 77.6885
22302.979, 77.3428
22303.711, 77.2912
22304.443, 74.4308
22305.176, 77.9696
22305.908, 81.6869
22306.641, 72.6178
22307.373, 74.3824
22308.105, 76.4056
22308.838, 76.2538
22309.570, 77.2332
22310.303, 77.1090
22311.035, 75.4760
22311.768, 73.7699
22312.500, 81.5653
22313.232, 80.4649
22313.965, 73.4698
22314.697, 75.4269
22315.430, 77.2785
22316.162, 69.8889
22316.895, 79.7377
22317.627, 80.9006
22318.359, 76.8232
22319.092, 79.8810
22319.824, 74.6251
