DFT, Frequency Response Magnitude
Numpoints, 2048
SamplingRate(Hz), 96000.000000
Frequency(Hz), Magnitude(dB)
28195.313, 29.5053
28218.750, 51.0075
28242.188, 44.1481
28265.625, 56.9205
28289.063, 56.8772
28312.500, 45.0082
28335.938, 56.7631
28359.375, 53.3703
28382.813, 55.6035
28406.250, 55.9471
28429.688, 60.6826
28453.125, 64.5025
28476.563, 67.3183
28500.000, 53.9089
28523.438, 66.4726
28546.875, 66.1054
28570.313, 62.8152
28593.750, 61.1877
28617.188, 59.3403
28640.625, 55.8462
28664.063, 58.9880
28687.500, 59.4513
28710.938, 58.2956
28734.375, 57.9256
28757.813, 58.9754
28781.250, 55.0344
28804.688, 61.1067
28828.125, 56.2003
28851.563, 61.0828
28875.000, 57.1807
28898.438, 55.9191
28921.875, 60.9562
28945.313, 60.1782
28968.750, 61.2552
28992.188, 52.5387
29015.625, 60.1601
29039.063, 53.0656
29062.500, 54.8725
29085.938, 59.0331
29109.375, 51.7610
29132.813, 60.5442
29156.250, 63.4622
29179.688, 62.2103
29203.125, 62.6369
29226.563, 60.1436
29250.000, 61.3851
29273.438, 62.0966
29296.875, 61.1843
29320.313, 61.3763
29343.750, 61.4981
29367.188, 59.6889
29390.625, 62.4176
29414.063, 62.3325
29437.500, 62.2962
29460.938, 59.0297
29484.375, 63.2642
29507.813, 63.1523
29531.250, 61.7840
29554.688, 64.3073
29578.125, 61.2247
29601.563, 64.7664
29625.000, 64.1139
29648.438, 64.6376
29671.875, 64.8124
29695.313, 62.9324
29718.750, 60.7999
29742.188, 64.5236
29765.625, 63.0918
29789.063, 61.7028
29812.500, 62.8329
29835.938, 65.0699
29859.375, 65.7180
29882.813, 65.2438
29906.250, 59.5881
29929.688, 63.0209
29953.125, 63.6727
29976.563, 61.4464
30000.000, 63.7194
30023.438, 63.0709
30046.875, 64.3864
30070.313, 63.3163
30093.750, 62.8196
30117.188, 62.7881
30140.625, 61.8159
30164.063, 64.3419
30187.500, 62.7631
30210.938, 60.7211
30234.375, 61.3554
30257.813, 63.5163
30281.250, 63.9455
30304.688, 63.3033
30328.125, 59.0252
30351.563, 62.6716
30375.000, 63.0612
30398.438, 63.4807
30421.875, 61.6782
30445.313, 62.3750
30468.750, 58.7441
30492.188, 61.6888
30515.625, 61.3905
30539.063, 60.0615
30562.500, 62.0155
30585.938, 61.6219
30609.375, 59.1046
30632.813, 57.4414
30656.250, 60.3565
30679.688, 57.6606
30703.125, 59.4428
30726.563, 59.5760
30750.000, 61.0462
30773.438, 61.2602
30796.875, 56.2037
30820.313, 57.6546
30843.750, 59.5909
30867.188, 58.9140
30890.625, 57.6264
30914.063, 57.7063
30937.500, 60.9653
30960.938, 60.3201
30984.375, 62.3830
31007.813, 56.8477
31031.250, 62.1207
31054.688, 62.1195
31078.125, 56.7433
31101.563, 56.4522
31125.000, 61.1033
31148.438, 61.9574
31171.875, 56.2455
31195.313, 59.9873
31218.750, 60.5253
31242.188, 61.8106
31265.625, 56.0162
31289.063, 58.5084
31312.500, 58.1302
31335.938, 51.9862
31359.375, 50.3824
31382.813, 57.1445
31406.250, 56.4605
31429.688, 56.1502
31453.125, 56.1882
31476.563, 53.1556
31500.000, 54.7915
31523.438, 51.1296
31546.875, 51.0350
31570.313, 53.9328
31593.750, 45.7119
31617.188, 53.1356
31640.625, 52.2274
31664.063, 50.3223
31687.500, 33.9064
31710.938, 46.9107
31734.375, 52.2089
31757.813, 52.8444
31781.250, 53.2462
31804.688, 51.9837
31828.125, 53.9529
31851.563, 44.7716
31875.000, 53.1860
31898.438, 54.5841
31921.875, 52.8177
31945.313, 47.4306
31968.750, 56.1001
31992.188, 47.3401
32015.625, 47.2273
32039.063, 52.1796
32062.500, 55.2402
32085.938, 53.5571
32109.375, 54.6938
32132.813, 53.0213
32156.250, 55.7765
32179.688, 47.3550
32203.125, 59.0529
32226.563, 55.4640
32250.000, 53.4325
32273.438, 56.3156
32296.875, 48.1797
32320.313, 59.2592
32343.750, 57.9622
32367.188, 59.5585
32390.625, 61.1023
32414.063, 57.7217
32437.500, 57.6146
32460.938, 59.0853
32484.375, 61.8248
32507.813, 60.6036
32531.250, 59.7406
32554.688, 55.8350
32578.125, 61.4425
32601.563, 59.7753
32625.000, 59.3692
32648.438, 61.2041
32671.875, 62.9491
32695.313, 61.3541
32718.750, 62.9850
32742.188, 59.5533
32765.625, 62.1253
32789.063, 63.0126
32812.500, 61.8993
32835.938, 61.4565
32859.375, 62.2465
32882.813, 62.5006
32906.250, 64.7431
32929.688, 63.1061
32953.125, 63.2114
32976.563, 60.2191
33000.000, 64.1583
33023.438, 63.5331
33046.875, 66.7921
33070.313, 66.9269
33093.750, 65.8760
33117.188, 66.5693
33140.625, 65.7576
33164.063, 65.3300
33187.500, 62.8638
33210.938, 63.6499
33234.375, 66.2097
33257.813, 65.7027
33281.250, 66.6681
33304.688, 67.9669
33328.125, 66.4128
33351.563, 64.7386
33375.000, 67.6224
33398.438, 66.1348
33421.875, 65.5637
33445.313, 65.0956
33468.750, 65.6733
33492.188, 63.1642
33515.625, 66.4305
33539.063, 65.4352
33562.500, 64.5055
33585.938, 62.2136
33609.375, 65.4163
33632.813, 62.8914
33656.250, 63.7534
33679.688, 65.9426
33703.125, 64.4780
33726.563, 62.8616
33750.000, 64.8130
33773.438, 64.2452
33796.875, 63.9438
33820.313, 64.8965
33843.750, 62.0598
33867.188, 65.3974
33890.625, 63.2502
33914.063, 65.1763
33937.500, 63.4814
33960.938, 65.8180
33984.375, 64.7032
34007.813, 64.3502
34031.250, 63.0159
34054.688, 62.9137
34078.125, 64.8907
34101.563, 64.2706
34125.000, 64.1874
34148.438, 63.4314
34171.875, 59.0771
34195.313, 64.0442
34218.750, 59.1897
34242.188, 62.2636
34265.625, 58.8840
34289.063, 62.2912
34312.500, 60.8468
34335.938, 62.6712
34359.375, 60.3499
34382.813, 61.3517
34406.250, 61.4232
34429.688, 59.6917
34453.125, 62.0623
34476.563, 55.7864
34500.000, 59.0520
34523.438, 61.3855
34546.875, 60.2706
34570.313, 55.5056
34593.750, 60.8152
34617.188, 57.6799
34640.625, 60.5875
34664.063, 55.7050
34687.500, 59.9589
34710.938, 56.4684
34734.375, 60.6918
34757.813, 57.8900
34781.250, 59.6925
34804.688, 59.0946
34828.125, 56.2180
34851.563, 58.9419
34875.000, 52.2492
34898.438, 59.6749
34921.875, 52.0448
34945.313, 53.5095
34968.750, 50.9161
34992.188, 57.2469
35015.625, 54.5246
35039.063, 58.9773
35062.500, 54.8680
35085.938, 56.6840
35109.375, 51.6783
35132.813, 56.7660
35156.250, 57.5652
35179.688, 53.0237
35203.125, 52.9930
35226.563, 53.1232
35250.000, 47.8211
35273.438, 55.0325
35296.875, 43.2414
35320.313, 56.0234
35343.750, 45.2205
35367.188, 51.6262
35390.625, 37.6529
35414.063, 55.8923
35437.500, 51.2238
35460.938, 52.0261
35484.375, 55.1044
35507.813, 57.2252
35531.250, 40.8584
35554.688, 57.3485
35578.125, 49.7011
35601.563, 54.1570
35625.000, 46.6543
35648.438, 52.4987
35671.875, 51.1928
35695.313, 56.6147
35718.750, 49.1741
35742.188, 55.4772
35765.625, 54.2439
35789.063, 53.6620
35812.500, 55.0506
35835.938, 39.8094
35859.375, 46.9692
35882.813, 58.9723
35906.250, 44.8948
35929.688, 55.8897
35953.125, 56.1659
35976.563, 48.6464
36000.000, 58.8191
36023.438, 43.7485
36046.875, 58.6935
36070.313, 59.2497
36093.750, 58.2217
36117.188, 60.4655
36140.625, 56.9291
36164.063, 55.3885
36187.500, 51.1002
36210.938, 52.0154
36234.375, 54.9767
36257.813, 53.6344
36281.250, 55.1298
36304.688, 60.4588
36328.125, 59.5629
36351.563, 64.2596
36375.000, 59.3610
36398.438, 57.0047
36421.875, 54.4026
36445.313, 50.9405
36468.750, 61.1713
36492.188, 56.8277
36515.625, 48.0184
36539.063, 54.2060
36562.500, 45.1011
36585.938, 56.1792
36609.375, 55.4928
36632.813, 49.9576
36656.250, 59.1055
36679.688, 58.7257
36703.125, 55.0374
36726.563, 60.1943
36750.000, 42.2383
36773.438, 57.1998
36796.875, 59.2214
36820.313, 53.9558
36843.750, 57.7512
36867.188, 59.5213
36890.625, 53.1222
36914.063, 52.7654
36937.500, 55.9803
36960.938, 59.9907
36984.375, 57.6760
37007.813, 50.2412
37031.250, 55.7964
37054.688, 61.2783
37078.125, 60.7093
37101.563, 60.2297
37125.000, 56.3548
37148.438, 58.7847
37171.875, 51.7667
37195.313, 57.1641
37218.750, 60.9373
37242.188, 61.0286
37265.625, 58.4324
37289.063, 54.4798
37312.500, 55.0759
37335.938, 59.5924
37359.375, 56.1243
37382.813, 52.9112
37406.250, 59.7646
37429.688, 58.4916
37453.125, 57.2041
37476.563, 56.2315
37500.000, 53.7580
37523.438, 55.3836
37546.875, 52.0329
37570.313, 52.2266
37593.750, 57.1893
37617.188, 57.1405
37640.625, 58.5588
37664.063, 52.7840
37687.500, 47.5837
37710.938, 57.7750
37734.375, 54.8408
37757.813, 56.8555
37781.250, 55.7892
37804.688, 53.4073
37828.125, 59.9546
37851.563, 35.6827
37875.000, 59.4659
37898.438, 52.1419
37921.875, 55.5818
37945.313, 56.8328
37968.750, 56.7255
37992.188, 37.5780
38015.625, 48.3950
38039.063, 55.8776
38062.500, 53.6029
38085.938, 56.9233
38109.375, 56.5101
38132.813, 53.2992
38156.250, 50.1411
38179.688, 55.5709
38203.125, 51.6421
38226.563, 55.7722
38250.000, 44.9443
38273.438, 57.0071
38296.875, 54.9518
38320.313, 51.0097
38343.750, 44.8507
38367.188, 43.5069
38390.625, 50.7715
38414.063, 49.0911
38437.500, 55.4966
38460.938, 52.1730
38484.375, 53.6197
38507.813, 43.7612
38531.250, 54.5451
38554.688, 51.3550
38578.125, 55.0346
38601.563, 46.2465
38625.000, 55.0218
38648.438, 55.3988
38671.875, 48.4272
38695.313, 50.9451
38718.750, 54.7086
38742.188, 47.0529
38765.625, 50.0324
38789.063, 53.5304
38812.500, 54.5737
38835.938, 54.3191
38859.375, 47.8005
38882.813, 45.1818
38906.250, 55.1025
38929.688, 50.9258
38953.125, 49.3413
38976.563, 50.5567
39000.000, 53.0592
39023.438, 44.2650
39046.875, 46.7037
39070.313, 48.2135
39093.750, 36.1959
39117.188, 52.7922
39140.625, 55.6708
39164.063, 50.0469
39187.500, 45.3730
39210.938, 45.8343
39234.375, 50.5966
39257.813, 54.7771
39281.250, 55.0498
39304.688, 51.2796
39328.125, 32.6555
39351.563, 31.8674
39375.000, 53.3237
39398.438, 49.4523
39421.875, 46.9081
39445.313, 44.2023
39468.750, 32.3005
39492.188, 53.8748
39515.625, 43.1047
39539.063, 52.8536
39562.500, 51.7298
39585.938, 50.4952
39609.375, 53.0725
39632.813, 51.9790
39656.250, 45.8102
39679.688, 53.2667
39703.125, 40.7620
39726.563, 50.9112
39750.000, 47.4215
39773.438, 34.5021
39796.875, 54.0809
39820.313, 54.9035
39843.750, 56.7578
39867.188, 54.1594
39890.625, 51.4099
39914.063, 48.6795
39937.500, 55.3233
39960.938, 57.2108
39984.375, 42.9046
40007.813, 43.6481
40031.250, 47.6093
40054.688, 50.2651
40078.125, 49.2001
40101.563, 56.2361
40125.000, 50.0619
40148.438, 48.2544
40171.875, 49.7865
40195.313, 54.8610
40218.750, 58.8621
40242.188, 53.7698
40265.625, 56.5949
40289.063, 55.8423
40312.500, 51.6143
40335.938, 40.7886
40359.375, 50.8665
40382.813, 54.3205
40406.250, 55.1786
40429.688, 57.5648
40453.125, 57.1164
40476.563, 59.0161
40500.000, 55.8714
40523.438, 56.1197
40546.875, 55.9611
40570.313, 29.4340
40593.750, 48.1795
40617.188, 44.3483
40640.625, 53.5141
40664.063, 49.5755
40687.500, 47.6561
40710.938, 51.3674
40734.375, 57.2249
40757.813, 46.9143
40781.250, 48.5618
40804.688, 58.2135
40828.125, 49.5592
40851.563, 42.0622
40875.000, 47.9514
40898.438, 54.1307
40921.875, 50.0096
40945.313, 45.2396
40968.750, 50.0579
40992.188, 58.3820
41015.625, 41.7189
41039.063, 41.7458
41062.500, 50.4628
41085.938, 53.9139
41109.375, 57.2260
41132.813, 58.9142
41156.250, 40.7921
41179.688, 50.0068
41203.125, 41.6155
41226.563, 51.3092
41250.000, 52.2955
41273.438, 47.5903
41296.875, 52.8399
41320.313, 56.2212
41343.750, 56.8495
41367.188, 57.4080
41390.625, 55.5771
41414.063, 54.4638
41437.500, 55.2544
41460.938, 54.5968
41484.375, 52.1788
41507.813, 59.0434
41531.250, 52.9620
41554.688, 49.4292
41578.125, 51.3772
41601.563, 51.2022
41625.000, 44.5343
41648.438, 53.9310
41671.875, 57.4619
41695.313, 49.1594
41718.750, 52.3020
41742.188, 50.9085
41765.625, 57.1335
41789.063, 49.2520
41812.500, 56.8956
41835.938, 56.8882
41859.375, 52.5834
41882.813, 49.9278
41906.250, 49.2379
41929.688, 49.4873
41953.125, 44.2862
41976.563, 57.1375
42000.000, 45.8107
42023.438, 55.8860
42046.875, 52.4577
42070.313, 54.4980
42093.750, 54.2045
42117.188, 45.0262
42140.625, 52.6344
42164.063, 53.8438
42187.500, 52.0049
42210.938, 47.1011
42234.375, 40.4168
42257.813, 38.0998
42281.250, 48.1646
42304.688, 47.6818
42328.125, 47.4553
42351.563, 53.8127
42375.000, 51.6281
42398.438, 50.8673
42421.875, 46.9736
42445.313, 42.0595
42468.750, 47.2264
42492.188, 48.1266
42515.625, 52.2130
42539.063, 47.1355
42562.500, 51.2797
42585.938, 49.2120
42609.375, 48.2905
42632.813, 49.1623
42656.250, 54.3184
42679.688, 46.0119
42703.125, 50.8118
42726.563, 47.3131
42750.000, 49.8958
42773.438, 48.2712
42796.875, 49.0603
42820.313, 49.4608
42843.750, 47.6957
42867.188, 52.4514
42890.625, 46.2724
42914.063, 49.0757
42937.500, 50.8997
42960.938, 49.5315
42984.375, 48.7645
43007.813, 49.5079
43031.250, 51.5745
43054.688, 52.5707
43078.125, 54.7706
43101.563, 46.8392
43125.000, 54.2585
43148.438, 40.4476
43171.875, 48.5776
43195.313, 51.4838
43218.750, 39.4019
43242.188, 47.9635
43265.625, 48.1159
43289.063, 44.5990
43312.500, 47.8259
43335.938, 47.8896
43359.375, 57.9334
43382.813, 56.8482
43406.250, 54.6951
43429.688, 48.8546
43453.125, 57.3703
43476.563, 54.2309
43500.000, 57.6577
43523.438, 50.3840
43546.875, 50.5110
43570.313, 47.1520
43593.750, 59.1008
43617.188, 54.4820
43640.625, 58.0818
43664.063, 53.6063
43687.500, 57.1500
43710.938, 56.8467
43734.375, 57.4388
43757.813, 55.5771
43781.250, 41.8828
43804.688, 52.2584
43828.125, 55.6859
43851.563, 61.1035
43875.000, 60.4172
43898.438, 60.7620
43921.875, 59.2410
43945.313, 66.2708
43968.750, 69.0559
43992.188, 68.8698
44015.625, 62.8130
44039.063, 56.4919
44062.500, 74.2417
44085.938, 75.0487
44109.375, 67.9530
44132.813, 70.8070
44156.250, 72.1823
44179.688, 52.4566
44203.125, 63.2924
44226.563, 55.5064
44250.000, 64.3841
44273.438, 56.6363
44296.875, 64.5117
44320.313, 44.8281
44343.750, 57.8568
44367.188, 56.1191
44390.625, 56.3599
44414.063, 55.6488
44437.500, 58.1072
44460.938, 53.9557
44484.375, 55.4997
44507.813, 52.4364
44531.250, 56.8375
44554.688, 57.5054
44578.125, 52.7309
44601.563, 57.7340
44625.000, 48.1257
44648.438, 48.4106
44671.875, 59.0795
44695.313, 53.1798
44718.750, 57.0872
44742.188, 46.4640
44765.625, 55.4351
44789.063, 45.9958
44812.500, 48.5248
44835.938, 46.5270
44859.375, 50.2149
44882.813, 55.2855
44906.250, 44.1314
44929.688, 51.8146
44953.125, 42.5266
44976.563, 53.6676
45000.000, 49.9542
45023.438, 37.0978
45046.875, 53.7683
45070.313, 47.6304
45093.750, 43.9612
45117.188, 58.3277
45140.625, 48.7615
45164.063, 45.8031
45187.500, 49.4443
45210.938, 55.5891
45234.375, 46.7282
45257.813, 54.4421
45281.250, 47.5584
45304.688, 49.3901
45328.125, 53.1809
45351.563, 52.9556
45375.000, 55.3902
45398.438, 32.4325
45421.875, 52.3601
45445.313, 55.2342
45468.750, 53.3166
45492.188, 52.3939
45515.625, 50.0081
45539.063, 46.8103
45562.500, 52.2794
45585.938, 52.8401
45609.375, 51.3171
45632.813, 40.7652
45656.250, 44.0525
45679.688, 50.1605
45703.125, 51.4051
45726.563, 52.5434
45750.000, 51.9735
45773.438, 52.8308
45796.875, 50.5460
45820.313, 42.7248
45843.750, 51.8277
45867.188, 51.1007
45890.625, 47.9280
45914.063, 50.1054
45937.500, 42.5959
45960.938, 50.8747
45984.375, 49.4892
46007.813, 41.7637
46031.250, 51.1509
46054.688, 44.3937
46078.125, 49.7358
46101.563, 48.1567
46125.000, 50.5054
46148.438, 51.2992
46171.875, 50.8717
46195.313, 44.8008
46218.750, 49.2831
46242.188, 45.1372
46265.625, 42.5646
46289.063, 48.3178
46312.500, 51.0647
46335.938, 48.3063
46359.375, 47.1674
46382.813, 42.4851
46406.250, 53.0336
46429.688, 50.9693
46453.125, 50.1487
46476.563, 50.0443
46500.000, 43.7848
46523.438, 51.9009
46546.875, 41.5367
46570.313, 42.5476
46593.750, 44.4656
46617.188, 47.5630
46640.625, 50.3629
46664.063, 50.1908
46687.500, 48.5293
46710.938, 46.0312
46734.375, 53.5344
46757.813, 52.1988
46781.250, 45.6365
46804.688, 42.7131
46828.125, 52.7611
46851.563, 49.5216
46875.000, 45.0724
46898.438, 54.1014
46921.875, 51.4761
46945.313, 52.6975
46968.750, 49.5531
46992.188, 55.6551
47015.625, 49.7128
47039.063, 47.9092
47062.500, 48.2057
47085.938, 55.3446
47109.375, 52.0404
47132.813, 49.7293
47156.250, 47.9450
47179.688, 49.6677
47203.125, 51.6651
47226.563, 49.9168
47250.000, 53.2384
47273.438, 47.5834
47296.875, 52.5455
47320.313, 44.0066
47343.750, 54.9107
47367.188, 54.7549
47390.625, 47.7472
47414.063, 54.0088
47437.500, 49.8810
47460.938, 47.8143
47484.375, 48.9997
47507.813, 52.6979
47531.250, 50.1137
47554.688, 41.6205
47578.125, 41.2108
47601.563, 47.6278
47625.000, 51.9077
47648.438, 52.0833
47671.875, 40.4405
47695.313, 55.1978
47718.750, 39.7082
47742.188, 46.0728
47765.625, 56.8132
47789.063, 46.9890
47812.500, 54.0930
47835.938, 47.5613
47859.375, 48.2182
47882.813, 51.0757
47906.250, 41.1821
47929.688, 52.4511
47953.125, 57.8945
47976.563, 53.3747
